id,link,content,date,retweets,favorites,mentions,hashtags,Trump or biden
1.2234E+18,https://twitter.com/realDonaldTrump/status/1223399034552930305,"No matter what you give to the Democrats, in the end, they will NEVER be satisfied. In the House, they gave us NOTHING!",1/31/2020 18:13,35765,187686,,,Trump
1.22338E+18,https://twitter.com/realDonaldTrump/status/1223381882902986752,Democrats = 17 Witnesses. Republicans = 0 Witnesses.,1/31/2020 17:05,33322,158977,,,Trump
1.22335E+18,https://twitter.com/realDonaldTrump/status/1223351951963967488,"The Radical Left, Do Nothing Democrats keep chanting É??fairnessÉ?ù, when they put on the most unfair Witch Hunt in the history of the U.S. Congress. They had 17 Witnesses, we were allowed ZERO, and no lawyers. They didnÉ??t do their job, had no case. The Dems are scamming America!",1/31/2020 15:06,42134,177564,,,Trump
1.22325E+18,https://twitter.com/realDonaldTrump/status/1223252952787361792,Incredible numbers!https://twitter.com/realDonaldTrump/status/1223099086389121026 É??,1/31/2020 8:33,25211,110642,,,Trump
1.22325E+18,https://twitter.com/realDonaldTrump/status/1223250897414905856,"Nadler ripped final argument away from Schiff, thinks Shifty did a terrible job. They are fighting big time!https://twitter.com/Julio_Rosas11/status/1223090988060758021 É??",1/31/2020 8:25,22812,88605,,,Trump
1.2231E+18,https://twitter.com/realDonaldTrump/status/1223099086389121026,THE BEST IS YET TO COME!pic.twitter.com/SOn6wRV9Zs,1/30/2020 22:22,27684,107167,,,Trump
1.22308E+18,https://twitter.com/realDonaldTrump/status/1223082623351713792,"Americans across the political spectrum are disgusted by the Washington DemocratsÉ?? Partisan Hoaxes, Witch Hunts, & Con Jobs. Registered Democrats and Independents are leaving the Democrat Party in droves, & we are welcoming these voters to the Republican Party w/ wide open arms!pic.twitter.com/UCdQXY3vPn",1/30/2020 21:16,20124,74448,,,Trump
1.22308E+18,https://twitter.com/realDonaldTrump/status/1223080264747737088,"Washington Dems have spent the last 3 years trying to overturn the last election É?? and we will make sure they face another crushing defeat in the NEXT ELECTION. Together, we are going to win back the House, we are going to hold the Senate, & we are going to keep the White House!pic.twitter.com/VshQceiwUA",1/30/2020 21:07,16577,61663,,,Trump
1.22308E+18,https://twitter.com/realDonaldTrump/status/1223079479393697792,"To keep America Safe, we have fully rebuilt the U.S. Military É?? it is now stronger, more powerful, and more lethal than ever before. Thanks to the courage of American Heroes, the ISIS Caliphate has been DESTROYED & its founder & leader É?? the animal known as al-Baghdadi É?? is DEAD!pic.twitter.com/9LXDf6mJKf",1/30/2020 21:04,14110,58507,,,Trump
1.22308E+18,https://twitter.com/realDonaldTrump/status/1223077157779464195,"This November, we are going to defeat the Radical Socialist Democrats and win the Great State of Iowa in a Historic Landslide! # KAG2020pic.twitter.com/jYIbSdyGjU",1/30/2020 20:54,23447,96905,,,Trump
1.22308E+18,https://twitter.com/realDonaldTrump/status/1223075454027993088,"Thank you Iowa, I love you!https://www.pscp.tv/w/cQOMgDEzNTg4Mzh8MXZPeHdvYkxCQUx4QrT6MSzbemiKv0jhIMKEWz80dLpl7urO3cn8NWkS7psa?t=56s É??",1/30/2020 20:48,18643,85293,,,Trump
1.22304E+18,https://twitter.com/realDonaldTrump/status/1223038027234267137,"Great poll in Iowa, where I just landed for a Big Rally! # KAG2020pic.twitter.com/4YCo01XYCn",1/30/2020 18:19,18014,70749,,,Trump
1.223E+18,https://twitter.com/realDonaldTrump/status/1223004106408833025,"Working closely with China and others on Coronavirus outbreak. Only 5 people in U.S., all in good recovery.",1/30/2020 16:04,22010,133719,,,Trump
1.223E+18,https://twitter.com/realDonaldTrump/status/1223002606664065030,"Leaving Michigan now, great visit, heading for Iowa. Big Rally!",1/30/2020 15:58,11637,72486,,,Trump
1.22298E+18,https://twitter.com/realDonaldTrump/status/1222982067799121926,"BIGGEST TRADE DEAL EVER MADE, the USMCA, was signed yesterday and the Fake News Media barely mentioned it. They never thought it could be done. They have zero credibility!",1/30/2020 14:37,30456,141831,,,Trump
1.22298E+18,https://twitter.com/realDonaldTrump/status/1222981385520140288,"Just landed in Michigan. Car companies, and many others, are building and expanding here. Great to see!",1/30/2020 14:34,16099,98220,,,Trump
1.22298E+18,https://twitter.com/realDonaldTrump/status/1222976037165961216,Happy birthday today to two of the very best in CongressÉ?? @ RepMikeJohnson (age 48) and @ RepLeeZeldin (age 40É??big one!). Two Great American Patriots!!,1/30/2020 14:13,8516,39883,,,Trump
1.22298E+18,https://twitter.com/realDonaldTrump/status/1222975645447348225,"Congressman @ MichaelCBurgess has done a Great job representing the people of Texas. He continues to protect your very important Second Amendment. Mike is Strong on Crime and the Border, he Loves our Great Vets and Military. Mike has my Complete and Total Endorsement!",1/30/2020 14:11,11464,41147,,,Trump
1.22298E+18,https://twitter.com/realDonaldTrump/status/1222975359722803201,"Congressman Brian @ Babin4Congress of Texas has been a strong supporter of our # MAGA Agenda. He is strong on the Second Amendment and Securing our Border, he Loves our Great Vets and Military. Brian has my Complete and Total Endorsement!",1/30/2020 14:10,10569,36193,,,Trump
1.22297E+18,https://twitter.com/realDonaldTrump/status/1222973224092258304,"Great photos from a SOUTHERN BORDER WALL Briefing with Secretary of Defense, Mark @ EsperDoD!pic.twitter.com/rpGHpdoIa6",1/30/2020 14:01,10243,41082,,,Trump
1.22291E+18,https://twitter.com/realDonaldTrump/status/1222907250383245320,É??Schiff blasted for not focusing on California homeless.É?ù @ foxandfriends His District is in terrible shape. He is a corrupt pol who only dreams of the Impeachment Hoax. In my opinion he is mentally deranged!,1/30/2020 9:39,27079,119914,,,Trump
1.22267E+18,https://twitter.com/realDonaldTrump/status/1222672488934584324,"Just received a briefing on the Coronavirus in China from all of our GREAT agencies, who are also working closely with China. We will continue to monitor the ongoing developments. We have the best experts anywhere in the world, and they are on top of it 24/7!pic.twitter.com/rrtF1Stk78",1/29/2020 18:06,16716,71625,,,Trump
1.22267E+18,https://twitter.com/realDonaldTrump/status/1222670731080863745,Nancy Pelosi wants Congress to take away authority Presidents use to stand up to other countries and defend AMERICANS. Stand with your Commander in Chiefs!,1/29/2020 17:59,34663,159493,,,Trump
1.22267E+18,https://twitter.com/realDonaldTrump/status/1222670610867916804,"With Votes in the House tomorrow, Democrats want to make it harder for Presidents to defend America, and stand up to, as an example, Iran. Protect our GREAT COUNTRY!",1/29/2020 17:59,24983,116543,,,Trump
1.22266E+18,https://twitter.com/realDonaldTrump/status/1222655839573565440,GAME OVER!pic.twitter.com/yvMa6bPqfy,1/29/2020 17:00,54495,165641,,,Trump
1.2226E+18,https://twitter.com/realDonaldTrump/status/1222601464889200653,"For the first time in American History, we have replaced a disastrous Trade Deal that REWARDED outsourcing with a truly FAIR and RECIPROCAL Trade Deal that will keep jobs, wealth and growth right here in AMERICA!pic.twitter.com/bDe8IV9DyD",1/29/2020 13:24,17440,64933,,,Trump
1.2226E+18,https://twitter.com/realDonaldTrump/status/1222600757389725698,"Thanks to our pro-worker, pro-American economic policies, unemployment is at the lowest level in more than 50 years. We have created over 7 MILLION new JOBS. More Americans are working today than EVER before. We have the hottest ECONOMY on earth!pic.twitter.com/TRGKRF7xgQ",1/29/2020 13:21,15733,60229,,,Trump
1.22259E+18,https://twitter.com/realDonaldTrump/status/1222589891785175041,"USMCA is a cutting edge state of the art agreement that protects, defends and serves the great people of our Country. Promises Made, Promises Kept!pic.twitter.com/PuiG1JPTTI",1/29/2020 12:38,13473,51421,,,Trump
1.22259E+18,https://twitter.com/realDonaldTrump/status/1222589334739673088,USMCA is a massive win for American manufacturers and auto workers!pic.twitter.com/eOgFm31cAo,1/29/2020 12:36,14534,59534,,,Trump
1.22255E+18,https://twitter.com/realDonaldTrump/status/1222547304491646976,They will never be satisfied!https://twitter.com/realDonaldTrump/status/1222344928530968576 É??,1/29/2020 9:49,16318,67697,,,Trump
1.22255E+18,https://twitter.com/realDonaldTrump/status/1222546813099659264,É??The best evidence is the Transcript itself.É?ù Brad Blakeman @ FoxNews,1/29/2020 9:47,13562,64517,,,Trump
1.22254E+18,https://twitter.com/realDonaldTrump/status/1222544696964263936,"There is much talk that certain Democrats are going to be voting with Republicans on the Impeachment Hoax, so that the Senate can get back to the business of taking care of the American people. Sorry, but CryinÉ?? Chuck Schumer will never let that happen!",1/29/2020 9:39,17089,78719,,,Trump
1.22254E+18,https://twitter.com/realDonaldTrump/status/1222543172192129024,"On the Iraq War Resolution being voted on tomorrow in the House of Represenatives, we are down to 5000 soldiers, and going down, and I want everyone, Republican and Democrat, to vote their HEART!",1/29/2020 9:33,20466,104748,,,Trump
1.22251E+18,https://twitter.com/realDonaldTrump/status/1222509768683720706,"Mark Penn, Harris Poll: É??ItÉ??s time to end the Impeachment Trial.É?ù @ foxandfriends Just another political Hoax by the Dems!",1/29/2020 7:20,13615,61185,,,Trump
1.2225E+18,https://twitter.com/realDonaldTrump/status/1222503732501499904,"Remember Republicans, the Democrats already had 17 witnesses, we were given NONE! Witnesses are up to the House, not up to the Senate. DonÉ??t let the Dems play you!",1/29/2020 6:56,30145,122839,,,Trump
1.2225E+18,https://twitter.com/realDonaldTrump/status/1222496715422433281,"....many more mistakes of judgement, gets fired because frankly, if I listened to him, we would be in World War Six by now, and goes out and IMMEDIATELY writes a nasty & untrue book. All Classified National Security. Who would do this?",1/29/2020 6:28,18146,76832,,,Trump
1.2225E+18,https://twitter.com/realDonaldTrump/status/1222496705763008515,"For a guy who couldnÉ??t get approved for the Ambassador to the U.N. years ago, couldnÉ??t get approved for anything since, É??beggedÉ?ù me for a non Senate approved job, which I gave him despite many saying É??DonÉ??t do it, sir,É?ù takes the job, mistakenly says É??Libyan ModelÉ?ù on T.V., and..",1/29/2020 6:28,20223,89745,,,Trump
1.22249E+18,https://twitter.com/realDonaldTrump/status/1222487526780346370,Democrats admitting the Impeachment Hoax!https://twitter.com/DanScavino/status/1220047531272364037 É??,1/29/2020 5:51,22141,65840,,,Trump
1.22248E+18,https://twitter.com/realDonaldTrump/status/1222484885627076610,Thank you!https://twitter.com/jerseygirl007rn/status/1221889690464219137 É??,1/29/2020 5:41,8864,46978,,,Trump
1.22239E+18,https://twitter.com/realDonaldTrump/status/1222385653029261312,"Why didnÉ??t John Bolton complain about this É??nonsenseÉ?ù a long time ago, when he was very publicly terminated. He said, not that it matters, NOTHING!",1/28/2020 23:07,20780,102801,,,Trump
1.22234E+18,https://twitter.com/realDonaldTrump/status/1222344928530968576,"No matter how many witnesses you give the Democrats, no matter how much information is given, like the quickly produced Transcripts, it will NEVER be enough for them. They will always scream UNFAIR. The Impeachment Hoax is just another political CON JOB!",1/28/2020 20:25,37843,158553,,,Trump
1.22233E+18,https://twitter.com/realDonaldTrump/status/1222333993892315137,"If you want your children to inherit the blessings that generations of Americans have fought and died to secureÉ??then we must devote everything we have toward victory in 2020. Only this way, can we save the America we love É?? and drain the Washington Swamp once and for all!pic.twitter.com/5NeC0mFWfU",1/28/2020 19:41,28438,102404,,,Trump
1.22233E+18,https://twitter.com/realDonaldTrump/status/1222332975825793025,"Democrats are now the party of high taxes, high crime, open borders, late-term abortion, socialism, and blatant corruption. The Republican Party is the party of the American Worker, the American Family, and the American Dream! # TrumpRallyNJ # KAG2020pic.twitter.com/Kq5KFhQmgH",1/28/2020 19:37,15815,53060,,,Trump
1.22233E+18,https://twitter.com/realDonaldTrump/status/1222331749805580293,"Thank you Wildwood, New Jersey! # KeepAmericaGreathttps://www.pscp.tv/w/cQDX1zEzNTg4Mzh8MW1uR2VReVhtVm5HWH0g36sNHJMqVn88PUIxQYA-7lkGjCRunp6PU0CL2C-d?t=24s É??",1/28/2020 19:32,13380,52783,,,Trump
1.22228E+18,https://twitter.com/realDonaldTrump/status/1222284074066366464,"ItÉ??s amazing what IÉ??ve done, the most of any President in the first three years (by far), considering that for three years IÉ??ve been under phony political investigations and the Impeachment Hoax! KEEP AMERICA GREAT!",1/28/2020 16:23,28330,147767,,,Trump
1.22228E+18,https://twitter.com/realDonaldTrump/status/1222282422110154753,"Heading to New Jersey. Big Rally, in fact, Really Big Rally!",1/28/2020 16:16,18154,111359,,,Trump
1.22227E+18,https://twitter.com/realDonaldTrump/status/1222267800732995585,https://twitter.com/WhiteHouse/status/1222243101164625926 É??pic.twitter.com/vSV0YPyQrg,1/28/2020 15:18,13530,48476,,,Trump
1.22224E+18,https://twitter.com/realDonaldTrump/status/1222235349117755395,The Witch Hunt continues!https://twitter.com/joelpollak/status/1222229447157239809 É??,1/28/2020 13:09,12395,46630,,,Trump
1.22222E+18,https://twitter.com/realDonaldTrump/status/1222224528065155072,"This is what a future State of Palestine can look like, with a capital in parts of East Jerusalem.pic.twitter.com/39vw3pPrAL",1/28/2020 12:26,8596,28585,,,Trump
1.22222E+18,https://twitter.com/realDonaldTrump/status/1222224521958187009,???¯?? ???? ???? ?¶?????? ???????? ???????? ?Å?????˙???? ?????????¶?????????? ???????Ê???? ?Å?? ?ú?™?˝???≠ ???? ?????????? ???????Ò??????.pic.twitter.com/CFuYwwjSso,1/28/2020 12:26,10500,41806,,,Trump
1.22222E+18,https://twitter.com/realDonaldTrump/status/1222223636779741184,I will always stand with the State of Israel and the Jewish people. I strongly support their safety and security and their right to live within their historical homeland. It's time for peace!pic.twitter.com/lKwQ9IKTUG,1/28/2020 12:23,9678,37002,,,Trump
1.22222E+18,https://twitter.com/realDonaldTrump/status/1222223630056206336,?¶?????? ?ê?õ?????? ?????? ???????ˇ?¶ ???????ê?? ?????õ?ù ????????????. ?ê?ˇ?? ?¶?????? ???????????? ?????????????¶?ù ???????????ˇ?ù ???????????¶?ù ?????????¶ ???????????¶?ù ???????≠?????????¶. ???????õ ???????? ?????????ù!pic.twitter.com/AtNnQtnGZs,1/28/2020 12:23,10199,46363,,,Trump
1.22222E+18,https://twitter.com/realDonaldTrump/status/1222219667697213441,https://www.pscp.tv/w/cQBvvDFvTlFsTFJub1dwUXd8MW1ueGVReUVyVk54WA1zKet_7z8vzWFt8Te_Oj1SHWia5RzDd-o1zJWDHKC7 É??,1/28/2020 12:07,8465,28516,,,Trump
1.22219E+18,https://twitter.com/realDonaldTrump/status/1222186473849544704,"The Fed should get smart & lower the Rate to make our interest competitive with other Countries which pay much lower even though we are, by far, the high standard. We would then focus on paying off & refinancing debt! There is almost no inflation-this is the time (2 years late)!",1/28/2020 9:55,19239,82616,,,Trump
1.22218E+18,https://twitter.com/realDonaldTrump/status/1222184371932798976,Are you better off now than you were three years ago? Almost everyone say YES!,1/28/2020 9:47,30112,209475,,,Trump
1.22218E+18,https://twitter.com/realDonaldTrump/status/1222183788924502017,".....So, what the hell has happened to @ FoxNews. Only I know! Chris Wallace and others should be on Fake News CNN or MSDNC. HowÉ??s Shep Smith doing? Watch, this will be the beginning of the end for Fox, just like the other two which are dying in the ratings. Social Media is great!",1/28/2020 9:44,16925,61138,,,Trump
1.22218E+18,https://twitter.com/realDonaldTrump/status/1222183788211470336,"Really pathetic how @ FoxNews is trying to be so politically correct by loading the airwaves with Democrats like Chris Van Hollen, the no name Senator from Maryland. He has been on forever playing up the Impeachment Hoax. Dems wouldnÉ??t even give Fox their low ratings debates....",1/28/2020 9:44,19604,82197,,,Trump
1.22203E+18,https://twitter.com/realDonaldTrump/status/1222028267865223170,"Don Lemon, the dumbest man on television (with terrible ratings!).https://twitter.com/DailyCaller/status/1221999373829144578 É??",1/27/2020 23:26,39628,153572,,,Trump
1.22202E+18,https://twitter.com/realDonaldTrump/status/1222015204315336705,"Charlie, I always knew you are brilliant!https://twitter.com/CharlesHurt/status/611237885346467841 É??",1/27/2020 22:35,10962,50609,,,Trump
1.22201E+18,https://twitter.com/realDonaldTrump/status/1222009264396558336,Thank you to Chuck & all. USMCA is going to be GREAT!https://twitter.com/GrassleyPress/status/1220364541046992899 É??,1/27/2020 22:11,8968,35608,,,Trump
1.22201E+18,https://twitter.com/realDonaldTrump/status/1222008772102705152,"Thank you Roger, it is a big Hoax!https://twitter.com/SenatorWicker/status/1221932726674231299 É??",1/27/2020 22:09,10531,48128,,,Trump
1.22201E+18,https://twitter.com/realDonaldTrump/status/1222007302636654593,Congrats to Christine!https://twitter.com/Dr_Mark_Peters/status/1220531644773199872 É??,1/27/2020 22:03,3941,19451,,,Trump
1.22201E+18,https://twitter.com/realDonaldTrump/status/1222006774368296960,"A full & complete Endorsement for @ RepDonBacon, who is doing a great job. Strong on crime, loves our Military, Vets & 2A!https://twitter.com/SenatorFischer/status/1221945829050781696 É??",1/27/2020 22:01,6088,24803,,,Trump
1.22186E+18,https://twitter.com/realDonaldTrump/status/1221858276058566661,https://www.pscp.tv/w/cP8fJDFvTlFsTFJub1dwUXd8MXlOeGFRYWxOTXF4aquAXfhiQ6kMbEuRCG78KwaZeoudtLiTH1gAF68fdR2o É??,1/27/2020 12:11,14168,47179,,,Trump
1.22184E+18,https://twitter.com/realDonaldTrump/status/1221842613487251458,"On International Holocaust Remembrance Day, we remember the millions of precious souls who perished as a result of the horrific crimes perpetrated by the Nazi regime....https://www.whitehouse.gov/briefings-statements/presidential-message-international-holocaust-remembrance-day-2020/ É??",1/27/2020 11:09,18920,77670,,,Trump
1.22181E+18,https://twitter.com/realDonaldTrump/status/1221813147918569474,Senate hearing on the Impeachment Hoax starts today at 1:00 P.M.,1/27/2020 9:12,13682,72865,,,Trump
1.22181E+18,https://twitter.com/realDonaldTrump/status/1221809170673958913,"We are in very close communication with China concerning the virus. Very few cases reported in USA, but strongly on watch. We have offered China and President Xi any help that is necessary. Our experts are extraordinary!",1/27/2020 8:56,22449,119113,,,Trump
1.22181E+18,https://twitter.com/realDonaldTrump/status/1221805273695780864,"Schiff must release the IG report, without changes or tampering, which is said to be yet further exoneration of the Impeachment Hoax. He refuses to give it. Does it link him to Whistleblower? Why is he so adamant?",1/27/2020 8:40,33811,129999,,,Trump
1.22179E+18,https://twitter.com/realDonaldTrump/status/1221790577446019072,READ THE TRANSCRIPTS!,1/27/2020 7:42,20738,122295,,,Trump
1.22176E+18,https://twitter.com/realDonaldTrump/status/1221764212873224193,"The Democrat controlled House never even asked John Bolton to testify. It is up to them, not up to the Senate!",1/27/2020 5:57,18792,94783,,,Trump
1.22166E+18,https://twitter.com/realDonaldTrump/status/1221663763138588672,"I NEVER told John Bolton that the aid to Ukraine was tied to investigations into Democrats, including the Bidens. In fact, he never complained about this at the time of his very public termination. If John Bolton said this, it was only to sell a book. With that being said, the...",1/26/2020 23:18,27850,119011,,,Trump
1.22166E+18,https://twitter.com/realDonaldTrump/status/1221663764031905793,"...transcripts of my calls with President Zelensky are all the proof that is needed, in addition to the fact that President Zelensky & the Foreign Minister of Ukraine said there was no pressure and no problems. Additionally, I met with President Zelensky at the United Nations...",1/26/2020 23:18,15405,67243,,,Trump
1.22166E+18,https://twitter.com/realDonaldTrump/status/1221663764971491329,...(Democrats said I never met) and released the military aid to Ukraine without any conditions or investigations - and far ahead of schedule. I also allowed Ukraine to purchase Javelin anti-tank missiles. My Administration has done far more than the previous Administration.,1/26/2020 23:18,15876,68184,,,Trump
1.22158E+18,https://twitter.com/realDonaldTrump/status/1221582230008619016,"Kobe Bryant, despite being one of the truly great basketball players of all time, was just getting started in life. He loved his family so much, and had such strong passion for the future. The loss of his beautiful daughter, Gianna, makes this moment even more devastating....",1/26/2020 17:54,89988,716997,,,Trump
1.22158E+18,https://twitter.com/realDonaldTrump/status/1221582230990073856,.....Melania and I send our warmest condolences to Vanessa and the wonderful Bryant family. May God be with you all!,1/26/2020 17:54,32173,251823,,,Trump
1.22154E+18,https://twitter.com/realDonaldTrump/status/1221535503868223488,Reports are that basketball great Kobe Bryant and three others have been killed in a helicopter crash in California. That is terrible news!,1/26/2020 14:48,36434,242370,,,Trump
1.22153E+18,https://twitter.com/realDonaldTrump/status/1221533043153915904,"Nothing done wrong, READ THE TRANSCRIPTS!",1/26/2020 14:39,17177,106144,,,Trump
1.22152E+18,https://twitter.com/realDonaldTrump/status/1221523477003456512,Majority of people say É??the U.S. Senate already has enough information!É?ù @ FoxNews,1/26/2020 14:01,14651,79673,,,Trump
1.22147E+18,https://twitter.com/realDonaldTrump/status/1221469014427348992,"95% Approval Rating in the Republican Party. Thank you! 191 Federal Judges (a record), and two Supreme Court Justices, approved. Best Economy & Employment Numbers EVER. Thank you to our great New, Smart and Nimble REPUBLICAN PARTY. Join now, itÉ??s where people want to be!",1/26/2020 10:24,25133,116417,,,Trump
1.22146E+18,https://twitter.com/realDonaldTrump/status/1221464712321347585,"Sleepyeyes Chuck Todd of Meet the Corrupt Press, just had a É??totallyÉ?ù softball interview with conman Adam Schiff, never even calling Shifty out on his fraudulent statement to Congress, where he made up ALL of the words of my conversation with the Ukrainian President! FAKE NEWS",1/26/2020 10:07,23468,99058,,,Trump
1.22145E+18,https://twitter.com/realDonaldTrump/status/1221454586717839366,"After having been exposed as a fraud and corrupt, can anyone, including Sleepyeyes Chuck Todd of Fake @ NBCNews, continue to listen to his con?",1/26/2020 9:27,13829,61750,,,Trump
1.22145E+18,https://twitter.com/realDonaldTrump/status/1221449400834252800,"É??Again: Read the Transcript!É?ù Michael Goodwin, New York Post, Sunday.",1/26/2020 9:06,11490,54513,,,Trump
1.22144E+18,https://twitter.com/realDonaldTrump/status/1221443936952233984,"Great Editorial in todayÉ??s Wall Street Journal, É??And Congress Shall Be King.É?ù Bottom line: É??The President becomes a vassal of King Congress. This is another reason for the Senate to repudiate this House Impeachment as its own abuse of power.É?ù A partisan Hoax!",1/26/2020 8:45,15857,63674,,,Trump
1.22144E+18,https://twitter.com/realDonaldTrump/status/1221438768256823296,Why didnÉ??t Schiff release this?https://twitter.com/marklevinshow/status/1221046836435345409 É??,1/26/2020 8:24,16437,50929,,,Trump
1.22144E+18,https://twitter.com/realDonaldTrump/status/1221436736594681856,A very good question!https://twitter.com/marklevinshow/status/1221423157749452800 É??,1/26/2020 8:16,18432,69836,,,Trump
1.22143E+18,https://twitter.com/realDonaldTrump/status/1221433469559103489,"É??This is what Democrats have done. They want to create the idea that there is all this smoke so people think thereÉ??s fire. They did this with Russia Collusion, & there was no fire. It makes zero sense what the Democrats are accusing him of.É?ù @ LisaMarieBoothe @ foxandfriends",1/26/2020 8:03,13919,56682,,,Trump
1.22143E+18,https://twitter.com/realDonaldTrump/status/1221431369923997697,É??It was amazing to watch three days of arguments dismantled in two hours.É?ù @ PeteHegseth @ foxandfriends,1/26/2020 7:55,14511,65521,,,Trump
1.22143E+18,https://twitter.com/realDonaldTrump/status/1221426584646815744,"Paul Krugman is a lightweight thinker who doesnÉ??t have a clue. Caused huge economic damage to his followerÉ??s pocketbooks. He, and others, should be fired by @ nytimes!https://twitter.com/larryelder/status/1221272485410131969 É??",1/26/2020 7:36,11224,45197,,,Trump
1.22142E+18,https://twitter.com/realDonaldTrump/status/1221423557722431489,Rep. Jim Jordan Delivers Knockout Blow to SchiffÉ??s Reputationhttps://thegreggjarrett.com/rep-jim-jordan-delivers-knockout-blow-to-schiffs-reputation/ É??,1/26/2020 7:24,11913,42193,,,Trump
1.22142E+18,https://twitter.com/realDonaldTrump/status/1221422761597394944,"Shifty Adam Schiff is a CORRUPT POLITICIAN, and probably a very sick man. He has not paid the price, yet, for what he has done to our Country!",1/26/2020 7:20,32518,142181,,,Trump
1.22142E+18,https://twitter.com/realDonaldTrump/status/1221419910175301633,"The Impeachment Hoax is a massive election interference the likes of which has never been seen before. In just two hours the Radical Left, Do Nothing Democrats have seen their phony case absolutely shredded. Shifty is now exposed for illegally making up my phone call, & more!",1/26/2020 7:09,23228,98360,,,Trump
1.22128E+18,https://twitter.com/realDonaldTrump/status/1221283457004982272,True!https://twitter.com/SenJohnBarrasso/status/1221161217286381568 É??,1/25/2020 22:07,9726,37733,,,Trump
1.22126E+18,https://twitter.com/realDonaldTrump/status/1221255245117952000,All Democrats should watch this!pic.twitter.com/WFK33pR0Lv,1/25/2020 20:15,44906,124625,,,Trump
1.22125E+18,https://twitter.com/realDonaldTrump/status/1221247332529975297,???˝???Ò ???????Ò ?????Ò?™?? ?????Ò???? ???? ???????? ?????Ò???? ?????????¶???Ò ???¯?????Ò?? ???? ???????????¶ ???¶?????? ?????¶ ?????? ???? ?????????? ???? ?¶???Ò???? ???? ???Ò???????¶?? ??????. @ FoxNews @ OANN ?????? ???Ò????!https://twitter.com/realDonaldTrump/status/1221225245220265985 É??,1/25/2020 19:43,16745,65779,,,Trump
1.22123E+18,https://twitter.com/realDonaldTrump/status/1221225245220265985,"Iranian Foreign Minister says Iran wants to negotiate with The United States, but wants sanctions removed. @ FoxNews @ OANN No Thanks!",1/25/2020 18:16,24598,106178,,,Trump
1.22119E+18,https://twitter.com/realDonaldTrump/status/1221192511139581959,"Previous quote from the great Republican Senator, Jim Inhofe, of Oklahoma - Chairman of the Senate Armed Services Committee",1/25/2020 16:05,7597,35606,,,Trump
1.22119E+18,https://twitter.com/realDonaldTrump/status/1221190416201969665,....at the judges that we have right now.,1/25/2020 15:57,9859,48132,,,Trump
1.22119E+18,https://twitter.com/realDonaldTrump/status/1221190398846152708,"É??You donÉ??t come to court and ask for witnesses after youÉ??ve already presented your case, unless you know your case is not working. I think their real motivation is for them to keep this President busy. WeÉ??re doing a great job on the economy, weÉ??re building our military, look.....",1/25/2020 15:57,23926,116208,,,Trump
1.22117E+18,https://twitter.com/realDonaldTrump/status/1221172563117772800,Martha is a great leader on this issue!https://twitter.com/SenMcSallyAZ/status/1221136652505997312 É??,1/25/2020 14:46,8286,35970,,,Trump
1.22117E+18,https://twitter.com/realDonaldTrump/status/1221170219172945920,Three great men!https://twitter.com/SenMcSallyAZ/status/1220726485079797761 É??,1/25/2020 14:37,7340,29807,,,Trump
1.22116E+18,https://twitter.com/realDonaldTrump/status/1221163769239392261,Such a great family!https://twitter.com/CissieGLynch/status/956982424554131461 É??,1/25/2020 14:11,7040,38805,,,Trump
1.22116E+18,https://twitter.com/realDonaldTrump/status/1221156910730293254,Thank you Nick!https://twitter.com/toddstarnes/status/1221108090684264448 É??,1/25/2020 13:44,19715,99982,,,Trump
1.22114E+18,https://twitter.com/realDonaldTrump/status/1221140946320084995,"Any fair minded person watching the Senate trial today would be able to see how unfairly I have been treated and that this is indeed the totally partisan Impeachment Hoax that EVERYBODY, including the Democrats, truly knows it is. This should never be allowed to happen again!",1/25/2020 12:41,29865,133958,,,Trump
1.22108E+18,https://twitter.com/realDonaldTrump/status/1221079753760833536,"Our case against lyinÉ??, cheatinÉ??, liddleÉ?? Adam É??ShiftyÉ?ù Schiff, CryinÉ?? Chuck Schumer, Nervous Nancy Pelosi, their leader, dumb as a rock AOC, & the entire Radical Left, Do Nothing Democrat Party, starts today at 10:00 A.M. on @ FoxNews, @ OANN or Fake News @ CNN or Fake News MSDNC!",1/25/2020 8:37,28471,113342,,,Trump
1.22108E+18,https://twitter.com/realDonaldTrump/status/1221075142404644864,"É??I like President TrumpÉ??s Tweets (Social Media), I like everything about him...and this Ukraine stuff, the trial, the impeachment, this isnÉ??t t about Ukraine. Donald Trump has committed the two unpardonable sins in the eyes of the Democrats. He beat Hillary Clinton in 2016, and..",1/25/2020 8:19,19972,92563,,,Trump
1.22108E+18,https://twitter.com/realDonaldTrump/status/1221075143117721600,"....secondly, he is fulfilling every promise he made, and that is making his opponents apoplectic. TheyÉ??re trying to get him out of office, and theyÉ??re not going to succeed.É?ù Pastor Robert Jeffress, author of É??Choosing the Extraordinary LifeÉ?ù Thank you Pastor! @ LouDobbs @ FoxBus",1/25/2020 8:19,14270,63286,,,Trump
1.22107E+18,https://twitter.com/realDonaldTrump/status/1221070105230094336,"The Great @ LouDobbs: É??People know, after 3 years of this President, the most historic President in our CountryÉ??s history, that there is no one who can touch what heÉ??s done in 3 years, foreign policy, domestic policy, you name it, itÉ??s amazing. Just to have the guts not to be.....",1/25/2020 7:59,18224,79737,,,Trump
